address,lat,long
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.932

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.934
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.935
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.936

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.938
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.939

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.941
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.942
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.943

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.945
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.946

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.948
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.968,105.949
"Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.950
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.968,105.951
"Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.952
"Đường cao tốc Hà Nội - Hải Phòng, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.953
"Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.954

"Hưng Đạt, ĐT.179, Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.956
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.968,105.957

"ĐH.20, Thôn Ngọc Loan, Huyện Gia Lâm, Như Quỳnh, Văn Lâm, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.959
"ĐH.20, Thôn Ngọc Loan, Huyện Gia Lâm, Như Quỳnh, Văn Lâm, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.960

"ĐH.20, Thôn Ngọc Loan, Huyện Gia Lâm, Như Quỳnh, Văn Lâm, Tỉnh Hưng Yên, 163525, Việt Nam",20.968,105.962
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.969,105.897
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.969,105.898
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.969,105.899
"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.969,105.900

"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.969,105.902
"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.969,105.903

"Kim Lan, Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.969,105.905

"Kim Lan, Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.969,105.907
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.908

"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.910
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.911

"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.913
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.914
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.915

"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.917
"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.918

"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.920
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.921
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.922


"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.925
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.926

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.928
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.929

"Đường công viên, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.931
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.932
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.933

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.969,105.935
"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.936

"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.938
"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.939

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.941
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.942

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.944
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.945

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.947
"Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.948

"Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.950
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.969,105.951

"Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.953
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.969,105.954
"ĐT.179, Xã Kiêu Kỵ, Huyện Gia Lâm, Long Hưng, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.955

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.969,105.957
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.969,105.958

"ĐH.20, Thôn Ngọc Loan, Huyện Gia Lâm, Như Quỳnh, Văn Lâm, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.960
"ĐH.20, Thôn Ngọc Loan, Huyện Gia Lâm, Như Quỳnh, Văn Lâm, Tỉnh Hưng Yên, 163525, Việt Nam",20.969,105.961

"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.970,105.897
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.970,105.898
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.970,105.899
"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.970,105.900
"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.970,105.901
"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.970,105.902
"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.970,105.903
"Kim Lan, Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.970,105.904
"Kim Lan, Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.970,105.905
"Kim Lan, Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.970,105.906
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.907
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.908
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.909

"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.911
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.912
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.913

"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.915
"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.916

"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.918
"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.919
"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.920

"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.922
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.923

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.925
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.926
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.927

"Đường công viên, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.929
"Đường 379, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.930
"Đường 379, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.931
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.932
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.933
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.970,105.934

"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.936
"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.937
"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.938
"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.939

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.941
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.942
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.943
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.944

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.946
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.947

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.970,105.949
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.950
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.951

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.953
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.954

"ĐT.179, Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.956
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.957
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.958
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.959

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.961
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.970,105.962
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.971,105.897

"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.971,105.899
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.971,105.900

"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.971,105.902
"Ferry, Ngõ 95 Phố Thúy Lĩnh, Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.971,105.903

"Kim Lan, Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.971,105.905
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.906

"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.908
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.909

"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.911
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.912
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.913
"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.914

"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.916
"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.917
"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.918

"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.920
"Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.921

"Cầu Bông Lau, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.923

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.971,105.925
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.971,105.926

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.928
"Đường công viên, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.929

"Đường 379, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.931
"Đường công viên, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.932

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.934
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.971,105.935

"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.971,105.937
"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.971,105.938

"Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.971,105.940
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.971,105.941
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.942

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.944
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.945
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.946

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.948
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.949
"Xom Huu Tri, Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.950
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.951

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.953
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.954
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.955

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.957
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.958

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.960
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.971,105.961

"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.972,105.897
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.972,105.898

"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.972,105.900
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.972,105.901
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.972,105.902
"Hoàng Mai, Thành phố Hà Nội, 11622, Việt Nam",20.972,105.903

"Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.905
"Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.906
"Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.907
"Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.908
"Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.909
"Xã Kim Lan, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.910

"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.912
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.913
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.914

"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.916
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.917
"Xã Kim Lan, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.918
"Cống Xuân Quan, Cầu Bắc Hưng Hải, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.919
"Cống Xuân Quan, Cầu Bắc Hưng Hải, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.920

"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.972,105.922
"Xom Huu Tri, Ecopark, Xã Kiêu Kỵ, Huyện Gia Lâm, Văn Giang, Tỉnh Hưng Yên, 163525, Việt Nam",20.972,105.923

"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.925
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.926
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.927
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.928

"Starbucks, Đường Rừng Cọ, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.930
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.931
"Đường công viên, Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.932
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.933
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.934
"Ecopark, Văn Giang, Tỉnh Hưng Yên, 1310, Việt Nam",20.972,105.935
"Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.936

"Thôn Ngọc Động, Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.938
"Thôn Ngọc Động, Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.939
"Thôn Ngọc Động, Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.940
"Thôn Ngọc Động, Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội, 1310, Việt Nam",20.972,105.941

"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.972,105.943
"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội, 163525, Việt Nam",20.972,105.944

