address,lat,long
"114, Phố An Trạch, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 118443, Việt Nam",21.027,105.828
"114, Phố Bạch Mai, Phường Cầu Dền, Quận Hai Bà Trưng, Thành phố Hà Nội, 10999, Việt Nam",21.006,105.851
"115, Phố Phùng Hưng, Hàng Mã, Phường Cửa Đông, Quận Hoàn Kiếm, Thành phố Hà Nội, 100999, Việt Nam",21.035,105.846
"115-117 Nghi Tàm, Đường Nghi Tàm, Yên Phụ, Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội, 124302, Việt Nam",21.054,105.837
"117, Phố Trích Sài, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.048,105.815
"117, Phố Trần Hữu Tước, Phường Nam Đồng, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, +844, Việt Nam",21.015,105.83
"12, Ngõ 10 Trần Duy Hưng, Quận Cầu Giấy, Thành phố Hà Nội, 000000, Việt Nam",21.015,105.804
"12, Ngõ 4 Phố Đặng Văn Ngữ, Khu tập thể Trung Tự, Phường Trung Tự, Quận Đống Đa, Thành phố Hà Nội, +844, Việt Nam",21.009,105.833
"12, Phố Kim Quan Thượng, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.06,105.901
"120, Ngõ 22 Kim Quan, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.057,105.902
"120, Phố Trần Quốc Hoàn, Quận Cầu Giấy, Thành phố Hà Nội, 122000, Việt Nam",21.042,105.782
"121 Trần Cung, Đường Trần Cung, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Thành phố Hà Nội, 04, Việt Nam",21.054,105.788
"122, Đường tỉnh 422B, Xã Vân Canh, Huyện Hoài Đức, Thành phố Hà Nội, 24, Việt Nam",21.035,105.736
"123, Ngõ 68 Nguyễn Văn Linh, Phường Thạch Bàn, Tổ 5 Sài Đồng, Quận Long Biên, Thành phố Hà Nội, 126227, Việt Nam",21.025,105.921
"124, Đường Nguyễn Văn Cừ, Ái Mộ, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.041,105.87
"125, Ngõ Thái Thịnh 1, Phường Thịnh Quang, Quận Đống Đa, Thành phố Hà Nội, 123025, Việt Nam",21.009,105.816
"125, Phố Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, 123025, Việt Nam",21.012,105.812
"126, Đường Lạc Long Quân, Quận Cầu Giấy, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.051,105.808
"129, Phố Bồ Đề, Lâm Du, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.037,105.873
"129, Phố Trích Sài, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.049,105.815
"129, Đường Phúc Diễn, Phường Phúc Diễn, Phường Xuân Phương, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.039,105.759
"13, Phố Huỳnh Thúc Kháng, Phường Láng Hạ, Quận Đống Đa, Thành phố Hà Nội, +842435373535, Việt Nam",21.018,105.812
"13, Phố Thái Thịnh, Phường Ngã Tư Sở, Phường Thịnh Quang, Quận Đống Đa, Thành phố Hà Nội, 123025, Việt Nam",21.006,105.822
"131, Đường La Thành, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.02,105.828
"131, Đường Nguyễn Ngọc Vũ, Quận Cầu Giấy, Thành phố Hà Nội, 170, Việt Nam",21.011,105.81
"131, Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.039,105.738
"135 Tổ 3 (Đối diện trường mầm non Sao Mai - Kiều Mai), Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.046,105.75
"135, Phố An Trạch, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 118443, Việt Nam",21.027,105.829
"135, Đường Hoàng Quốc Việt, Quận Cầu Giấy, Thành phố Hà Nội, 1000, Việt Nam",21.046,105.8
"135, Đường Âu Cơ, Quảng An, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.064,105.831
"137, Phố Phúc Tân, Phúc Tân, Phường Chương Dương, Phường Phúc Tân, Quận Hoàn Kiếm, Thành phố Hà Nội, 111501, Việt Nam",21.037,105.855
"138, Phố Giảng Võ, Kim Mã, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội, 118443, Việt Nam",21.028,105.825
"14, Phố Nguyễn Thượng Hiền, Phường Nguyễn Du, Quận Hai Bà Trưng, Thành phố Hà Nội, 084 04, Việt Nam",21.019,105.843
"14, Phố Vũ Phạm Hàm, Quận Cầu Giấy, Thành phố Hà Nội, 0000000, Việt Nam",21.015,105.797
"14, Phố Đông Tác, Phường Kim Liên, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 10999, Việt Nam",21.006,105.834
"140 Ngọc Thụy, Phố Ngọc Thụy, Trung Hà, Phường Ngọc Thụy, Quận Long Biên, Thành phố Hà Nội, 115005, Việt Nam",21.051,105.864
"141, Đường Lê Duẩn, Phường Cửa Nam, Phường Nguyễn Du, Quận Hoàn Kiếm, Thành phố Hà Nội, 111103, Việt Nam",21.023,105.842
"142, Đường Thạch Bàn, Phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.025,105.908
"144, Đường Phương Canh, Phường Xuân Phương, Quận Nam Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.035,105.748
"145 Nguyễn Thái Học, Phố Nguyễn Thái Học, Điện Biên, Phường Điện Biên, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.031,105.834
"145, Phố Trích Sài, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.05,105.814
"149, Phố Gia Quất, Phường Thượng Thanh, Quận Long Biên, Thành phố Hà Nội, 115005, Việt Nam",21.054,105.877
"149, Phố Phùng Hưng, Cửa Đông, Phường Cửa Đông, Quận Hoàn Kiếm, Thành phố Hà Nội, 844, Việt Nam",21.032,105.845
"149, Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.023,105.832
"15 Thiên Hiền, Phố Thiên Hiền, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.022,105.777
"15, Ngõ 4 Ô Cách, Đức Giang, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.06,105.894
"15, Ngõ 757 Nguyễn Văn Linh, Tổ 11 Sài Đồng, Phường Sài Đồng, Quận Long Biên, Thành phố Hà Nội, 08443, Việt Nam",21.03,105.916
"15, Phố Giang Văn Minh, Kim Mã, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.03,105.827
"15, Phố Lý Thái Tổ, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Thành phố Hà Nội, 110905, Việt Nam",21.031,105.855
"15, Phố Nguyễn Khả Trạc, Quận Cầu Giấy, Thành phố Hà Nội, 122863, Việt Nam",21.045,105.775
"15, Phố Nguyễn Khắc Nhu, Phường Trúc Bạch, Quận Ba Đình, Thành phố Hà Nội, 100999, Việt Nam",21.044,105.845
"150, Phố Nguyễn Thái Học, Kim Mã, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.032,105.831
"150-152 Tổ 3 Đường 32, Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Thành phố Hà Nội, 100925, Việt Nam",21.045,105.752
"151, Phố Nguyễn Đình Thi, Thuỵ Khuê, Phường Thuỵ Khuê, Quận Tây Hồ, Thành phố Hà Nội, 124302, Việt Nam",21.045,105.82
"151, Đường Âu Cơ, Quảng An, Phường Tứ Liên, Quận Tây Hồ, Thành phố Hà Nội, 124415, Việt Nam",21.064,105.83
"152, Phố Phúc Tân, Phúc Tân, Phường Chương Dương, Phường Phúc Tân, Quận Hoàn Kiếm, Thành phố Hà Nội, 111501, Việt Nam",21.036,105.855
"152, Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Thành phố Hà Nội, 10999, Việt Nam",21.01,105.838
"153, Phố Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.015,105.746
"154, Phố Mai Anh Tuấn, Phường Ô Chợ Dừa, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội, +842435373535, Việt Nam",21.019,105.82
"156, Phố Kim Mã, Kim Mã, Phường Kim Mã, Quận Ba Đình, Thành phố Hà Nội, 118508, Việt Nam",21.032,105.826
"158/13 Ngọc Hà, Ngọc Hà, Phường Ngọc Hà, Quận Ba Đình, Thành phố Hà Nội, 124302, Việt Nam",21.037,105.83
"15k per kg in alley, Phố Hàng Bông, Hàng Gai, Phường Hàng Bông, Quận Hoàn Kiếm, Thành phố Hà Nội, 844, Việt Nam",21.03,105.846
"16, Ngõ 134, Phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.03,105.908
"16, Phố Gia Quất, Phường Thượng Thanh, Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.052,105.878
"161, Đường Bát Khối, Long Biên, Phường Long Biên, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.024,105.886
"162, Phố Trấn Vũ, Phường Trúc Bạch, Quận Ba Đình, Thành phố Hà Nội, 124302, Việt Nam",21.046,105.84
"162, Đường Cầu Diễn, Phường Minh Khai, Quận Bắc Từ Liêm, Thành phố Hà Nội, 24, Việt Nam",21.051,105.738
"162, Đường Ngô Gia Tự, Đức Giang, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.061,105.894
"164, Đường Hoàng Hoa Thám, Ngọc Hà, Phường Thuỵ Khuê, Quận Tây Hồ, Thành phố Hà Nội, 124302, Việt Nam",21.042,105.821
"166, Phố Quán Thánh, Phường Quán Thánh, Quận Ba Đình, Thành phố Hà Nội, 124302, Việt Nam",21.043,105.84
"167, Phố Phùng Hưng, Cửa Đông, Phường Cửa Đông, Hoàn Kiếm, Quận Hoàn Kiếm, Thành phố Hà Nội, 111103, Việt Nam",21.031,105.845
"167, Phố Trích Sài, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.052,105.813
"17, Ngõ 12, Phường Thạch Bàn, Quận Long Biên, Thành phố Hà Nội, 0610, Việt Nam",21.028,105.91
"17, Phố Gia Thụy, Phường Gia Thụy, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.05,105.89
"17, Phố Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.02,105.743
"171, Phố Hàng Bạc, Hàng Bạc, Phường Hàng Đào, Quận Hoàn Kiếm, Thành phố Hà Nội, 110904, Việt Nam",21.034,105.851
"173, Phố Hàng Bông, Hàng Gai, Phường Hàng Bông, Quận Hoàn Kiếm, Thành phố Hà Nội, 844, Việt Nam",21.029,105.845
"173, Phố Đông Các, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.02,105.826
"173, Đường Hoàng Quốc Việt, Quận Cầu Giấy, Thành phố Hà Nội, 1000, Việt Nam",21.046,105.799
"174, Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.052,105.809
"175, Phố Khâm Thiên, Phường Thổ Quan, Phường Khâm Thiên, Quận Đống Đa, Thành phố Hà Nội, +844, Việt Nam",21.019,105.835
"176 Thái Hà, Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.013,105.82
"178, Phố Khâm Thiên, Phường Thổ Quan, Phường Khâm Thiên, Quận Đống Đa, Thành phố Hà Nội, +844, Việt Nam",21.019,105.836
"17T2 Trung Hòa Nhân Chính, 17T2, Phố Hoàng Đạo Thúy, Quận Cầu Giấy, Thành phố Hà Nội, 000000, Việt Nam",21.009,105.801
"17T7 Trung Hòa Nhân Chính, Ngõ 74 Nguyễn Thị Định, Quận Cầu Giấy, Thành phố Hà Nội, 170, Việt Nam",21.006,105.804
"17T9 Trung Hòa Nhân Chính, Phố Nguyễn Thị Thập, Quận Cầu Giấy, Thành phố Hà Nội, 170, Việt Nam",21.008,105.804
"18, Mặt hồ tai trâu, Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.047,105.869
"181, Phố Nguyễn Đình Thi, Thuỵ Khuê, Phường Thuỵ Khuê, Quận Tây Hồ, Thành phố Hà Nội, 124302, Việt Nam",21.045,105.818
"182 Trần Cung - Đối diện Viện E, Phố Trần Cung, Phường Cổ Nhuế 1, Quận Cầu Giấy, Quận Bắc Từ Liêm, Thành phố Hà Nội, 122000, Việt Nam",21.05,105.79
"182, Phố Quán Thánh, Phường Quán Thánh, Quận Ba Đình, Thành phố Hà Nội, 124302, Việt Nam",21.043,105.839
"183, Phố Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Thành phố Hà Nội, +844, Việt Nam",21.008,105.827
"185, Phố Miêu Nha, Phường Tây Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, 0914663166, Việt Nam",21.014,105.746
"185, Phố Vũ Thạnh, Phường Cát Linh, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 118443, Việt Nam",21.027,105.825
"185, Đường Nguyễn Ngọc Vũ, Quận Cầu Giấy, Thành phố Hà Nội, 170, Việt Nam",21.013,105.807
"189, Phố Ngọc Lâm, Ngọc Lâm, Phường Ngọc Lâm, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.046,105.87
"189, Đường Nghi Tàm, Yên Phụ, Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội, 124302, Việt Nam",21.056,105.836
"18T1 Trung Hòa Nhân Chính, Đường Lê Văn Lương, Quận Thanh Xuân, Thành phố Hà Nội, 170, Việt Nam",21.006,105.805
"18T2, CT15, Phố Bùi Thiện Ngộ, Giang Biên, Phường Giang Biên, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.064,105.911
"19 Nguyễn Biểu, Phố Nguyễn Biểu, Phường Quán Thánh, Quận Ba Đình, Thành phố Hà Nội, 124302, Việt Nam",21.042,105.84
"19, Ngõ 78 Việt Hưng, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.054,105.901
"190, Đường Nghi Tàm, Yên Phụ, Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội, 124302, Việt Nam",21.055,105.837
"191, Ngõ 89 Lạc Long Quân, Quận Cầu Giấy, Thành phố Hà Nội, 1000, Việt Nam",21.051,105.807
"192, Phố Mai Anh Tuấn, Phường Ô Chợ Dừa, Phường Thành Công, Quận Ba Đình, Thành phố Hà Nội, +842435373535, Việt Nam",21.019,105.819
"195, Phố Trích Sài, Phường Bưởi, Quận Tây Hồ, Thành phố Hà Nội, 1000, Việt Nam",21.054,105.812
"196, Phố Lệ Mật, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.06,105.897
"196, Đường Ngọc Thụy, Trung Hà, Phường Ngọc Thụy, Quận Long Biên, Thành phố Hà Nội, 115005, Việt Nam",21.054,105.865
"1984, Phố Hàng Buồm, Hàng Buồm, Phường Hàng Buồm, Quận Hoàn Kiếm, Thành phố Hà Nội, 111501, Việt Nam",21.036,105.852
"1A, Phố Đặng Thái Thân, Phan Chu Trinh, Phường Phan Chu Trinh, Quận Hoàn Kiếm, Thành phố Hà Nội, 110070, Việt Nam",21.023,105.859
"2, Ngách 78/5 Trần Quốc Vượng, Quận Cầu Giấy, Thành phố Hà Nội, 122863, Việt Nam",21.033,105.783
"2, Ngõ 2 Phố Hoa Lư, Phường Lê Đại Hành, Quận Hai Bà Trưng, Thành phố Hà Nội, 10999, Việt Nam",21.011,105.847
"2, Ngõ 54 Kim Quan Thượng, Phường Việt Hưng, Quận Long Biên, Thành phố Hà Nội, 0947733060, Việt Nam",21.056,105.902
"2, Ngõ 76 An Dương, Yên Phụ, Phường Yên Phụ, Quận Tây Hồ, Thành phố Hà Nội, 124302, Việt Nam",21.055,105.84
"2, Phố Hàng Gai, Hàng Gai, Phường Hàng Gai, Quận Hoàn Kiếm, Thành phố Hà Nội, 111000, Việt Nam",21.032,105.851
"2, Phố Khâm Thiên, Phường Thổ Quan, Phường Khâm Thiên, Quận Đống Đa, Thành phố Hà Nội, +844, Việt Nam",21.019,105.84
"2, Phố Lương Ngọc Quyến, Hàng Buồm, Phường Hàng Buồm, Quận Hoàn Kiếm, Thành phố Hà Nội, 110904, Việt Nam",21.035,105.854
"2, Phố Phan Bội Châu, Cửa Nam, Phường Cửa Nam, Quận Hoàn Kiếm, Thành phố Hà Nội, 111103, Việt Nam",21.028,105.844
"2, Phố Tràng Tiền, Phan Chu Trinh, Phường Tràng Tiền, Quận Hoàn Kiếm, Thành phố Hà Nội, 110070, Việt Nam",21.025,105.859
"2, Phố Trần Quốc Hoàn, Quận Cầu Giấy, Thành phố Hà Nội, 122000, Việt Nam",21.042,105.79
"2, Đường Văn Cao, Thuỵ Khuê, Phường Thuỵ Khuê, Quận Tây Hồ, Thành phố Hà Nội, 118508, Việt Nam",21.044,105.817
"2/2C Khu Ngoại giao đoàn, Phố Kim Mã, Ngọc Khánh, Phường Ngọc Khánh, Quận Ba Đình, Thành phố Hà Nội, 118443, Việt Nam",21.031,105.817
"20, Ngõ Thông Phong, Phường Quốc Tử Giám, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 111103, Việt Nam",21.026,105.834
"20, Phố Bùi Thị Xuân, Phường Nguyễn Du, Quận Hai Bà Trưng, Thành phố Hà Nội, 043, Việt Nam",21.018,105.85
"20, Phố Tràng Thi, Hàng Trống, Phường Hàng Trống, Quận Hoàn Kiếm, Thành phố Hà Nội, 110214, Việt Nam",21.027,105.848
"202, Phố Bồ Đề, Lâm Du, Phường Bồ Đề, Quận Long Biên, Thành phố Hà Nội, 125041, Việt Nam",21.033,105.877
"204, Đường La Thành, Phường Ô Chợ Dừa, Đống Đa, Quận Đống Đa, Thành phố Hà Nội, 100100, Việt Nam",21.021,105.827
"205, Phố Khâm Thiên, Phường Thổ Quan, Phường Khâm Thiên, Quận Đống Đa, Thành phố Hà Nội, +844, Việt Nam",21.019,105.834
